file,qualified_name,start_line,end_line,source_kind,generated,rustycpp_status,migration_class,reason
src/deptran/raft/commo.h,commo_future_failed,85,106,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_future_result_ok,89,100,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_should_send_empty_append_entries,93,107,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_callback_is_set,97,115,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_should_track_notify_restart_peer,101,129,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_retry_has_pending_sites,106,134,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_make_append_entries_reply,110,301,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_make_vote_reply,124,199,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_ack_type_is_memory,140,180,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_ack_type_is_durable,143,184,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,defaults,158,206,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,apply_reply,163,304,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,new,183,335,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,self_site_id,191,229,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,set_self_site_id,196,241,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,self_par_id,201,238,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,set_self_par_id,206,249,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,new,218,316,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,statuses,225,254,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,statuses_mut,230,263,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,HasAcceptedValue,57,57,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/commo.h,FeedResponse,62,62,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/commo.h,FeedResponse,81,81,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/commo.h,Term,86,86,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/commo.h,GetSpecVoters,91,91,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/commo.h,send_append_entries_results_defaults,105,107,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/commo.h,append_entries_response_defaults,137,139,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/coordinator.cc,Coordinator,34,36,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/coordinator.h,coordinator_raft_phase_value,2,23,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_phase_is_prepare,5,21,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_phase_is_accept,9,25,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_phase_is_commit,13,29,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_majority_count,17,42,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_should_handle_wrong_leader,21,37,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_command_kind_matches,25,52,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_should_create_fallback_view,29,48,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_should_wait_for_commit,33,66,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_term_changed,38,73,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_append_succeeded,42,56,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_should_learn,46,61,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_should_run_leader_init_path,50,87,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_should_skip_to_commit_from_init,55,93,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_should_append_from_prepare,60,84,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
